record_id,month_year,fiscal_year,state,zone,sector,fraud_prone_sector,gstr1_declared_sales,gstr3b_tax_paid,itc_claimed,itc_rate_pct,mismatch_pct,fraud_flag,fraud_score,is_fraud,fraud_type
3921,Dec-2023,FY2023-24,Bihar,East,Transport & Logistics,0,844079626,136033139.0,328076631,38.87,-35.22,NORMAL,20,0,NONE
3922,Jan-2024,FY2023-24,Bihar,East,Transport & Logistics,0,834879721,143961788.0,295996510,35.45,-40.91,NORMAL,20,0,NONE
3923,Feb-2024,FY2023-24,Bihar,East,Transport & Logistics,0,923454476,163484835.0,310095189,33.58,-44.03,NORMAL,20,0,NONE
3924,Mar-2024,FY2023-24,Bihar,East,Transport & Logistics,0,896311423,147998604.0,342328615,38.19,-36.34,NORMAL,20,0,NONE
3925,Apr-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,578618628,98534920.0,333466476,57.63,-3.95,NORMAL,10,0,NONE
3926,May-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,2276935367,110737003.0,2063408894,90.62,51.04,HIGH_RISK,55,1,circular_trading
3927,Jun-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,699049028,123833503.0,432129591,61.82,3.03,NORMAL,10,0,NONE
3928,Jul-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,417913467,110550929.0,459428761,109.93,83.22,CRITICAL,70,1,sales_suppression
3929,Aug-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,757439030,123384313.0,357512641,47.2,-21.33,NORMAL,10,0,NONE
3930,Sep-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,628168738,110856044.0,363006639,57.79,-3.69,NORMAL,10,0,NONE
3931,Oct-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,656194476,115172836.0,365862259,55.76,-7.07,NORMAL,10,0,NONE
3932,Nov-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,612754100,109031139.0,365382992,59.63,-0.62,NORMAL,10,0,NONE
3933,Dec-2021,FY2021-22,Bihar,East,Gems & Jewellery,1,416639846,121586652.0,336528713,80.77,34.62,MEDIUM_RISK,42,1,sales_suppression
3934,Jan-2022,FY2021-22,Bihar,East,Gems & Jewellery,1,691462738,122069004.0,632314139,91.45,52.41,HIGH_RISK,55,1,itc_inflation
3935,Feb-2022,FY2021-22,Bihar,East,Gems & Jewellery,1,321668336,103218255.0,257471285,80.04,33.4,MEDIUM_RISK,42,1,sales_suppression
3936,Mar-2022,FY2021-22,Bihar,East,Gems & Jewellery,1,872488544,145257798.0,526147558,60.3,0.51,NORMAL,10,0,NONE
3937,Apr-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,779720064,125435383.0,559311065,71.73,19.55,MEDIUM_RISK,22,0,NONE
3938,May-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,731519946,122425906.0,438976018,60.01,0.01,NORMAL,10,0,NONE
3939,Jun-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,875918958,140969692.0,507138512,57.9,-3.5,NORMAL,10,0,NONE
3940,Jul-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,728711744,119641978.0,961140506,131.9,119.83,CRITICAL,70,1,itc_inflation
3941,Aug-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,2236750623,114766841.0,1826967225,81.68,36.13,MEDIUM_RISK,42,1,circular_trading
3942,Sep-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,801816420,140317306.0,534961998,66.72,11.2,MEDIUM_RISK,22,0,NONE
3943,Oct-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,2419435738,154921765.0,2178959488,90.06,50.1,HIGH_RISK,55,1,circular_trading
3944,Nov-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,743871898,124097474.0,965196796,129.75,116.26,CRITICAL,70,1,itc_inflation
3945,Dec-2022,FY2022-23,Bihar,East,Gems & Jewellery,1,739649624,123901589.0,955975863,129.25,115.41,CRITICAL,70,1,itc_inflation
3946,Jan-2023,FY2022-23,Bihar,East,Gems & Jewellery,1,768958777,126976905.0,436436238,56.76,-5.41,NORMAL,10,0,NONE
3947,Feb-2023,FY2022-23,Bihar,East,Gems & Jewellery,1,699823557,115379244.0,310559079,44.38,-26.04,NORMAL,10,0,NONE
3948,Mar-2023,FY2022-23,Bihar,East,Gems & Jewellery,1,922758530,160648387.0,579056679,62.75,4.59,NORMAL,10,0,NONE
3949,Apr-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,675800922,125435383.0,346487303,51.27,-14.55,NORMAL,10,0,NONE
3950,May-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,935672415,158053465.0,519149357,55.48,-7.53,NORMAL,10,0,NONE
3951,Jun-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,753305294,128211907.0,478386510,63.5,5.84,NORMAL,10,0,NONE
3952,Jul-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,911629570,151974841.0,673070440,73.83,23.05,MEDIUM_RISK,22,0,NONE
3953,Aug-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,2913881119,144468138.0,2558686188,87.81,46.35,HIGH_RISK,55,1,circular_trading
3954,Sep-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,960604637,161965498.0,609810733,63.48,5.8,NORMAL,10,0,NONE
3955,Oct-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,784052201,127851484.0,537732263,68.58,14.31,MEDIUM_RISK,22,0,NONE
3956,Nov-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,905430015,153614175.0,576322596,63.65,6.09,NORMAL,10,0,NONE
3957,Dec-2023,FY2023-24,Bihar,East,Gems & Jewellery,1,1092291319,181270684.0,679248881,62.19,3.64,NORMAL,10,0,NONE
3958,Jan-2024,FY2023-24,Bihar,East,Gems & Jewellery,1,840262335,149202708.0,644381059,76.69,27.81,MEDIUM_RISK,22,0,NONE
3959,Feb-2024,FY2023-24,Bihar,East,Gems & Jewellery,1,981999899,157450570.0,753775147,76.76,27.93,MEDIUM_RISK,22,0,NONE
3960,Mar-2024,FY2023-24,Bihar,East,Gems & Jewellery,1,1148678056,184109233.0,1026651736,89.38,48.96,HIGH_RISK,55,1,itc_inflation
3961,Apr-2021,FY2021-22,Punjab,North,Iron & Steel,1,904748935,148557218.0,431627881,47.71,-20.49,NORMAL,10,0,NONE
3962,May-2021,FY2021-22,Punjab,North,Iron & Steel,1,867588154,139685059.0,448825897,51.73,-13.78,NORMAL,10,0,NONE
3963,Jun-2021,FY2021-22,Punjab,North,Iron & Steel,1,870687725,154998598.0,464238057,53.32,-11.14,NORMAL,10,0,NONE
3964,Jul-2021,FY2021-22,Punjab,North,Iron & Steel,1,978845186,174313353.0,424805268,43.4,-27.67,NORMAL,10,0,NONE
3965,Aug-2021,FY2021-22,Punjab,North,Iron & Steel,1,897175676,154973430.0,458680467,51.12,-14.79,NORMAL,10,0,NONE
3966,Sep-2021,FY2021-22,Punjab,North,Iron & Steel,1,901440537,155812719.0,416534243,46.21,-22.99,NORMAL,10,0,NONE
3967,Oct-2021,FY2021-22,Punjab,North,Iron & Steel,1,833436668,146653674.0,360869918,43.3,-27.83,NORMAL,10,0,NONE
3968,Nov-2021,FY2021-22,Punjab,North,Iron & Steel,1,877811078,152480721.0,445873317,50.79,-15.34,NORMAL,10,0,NONE
3969,Dec-2021,FY2021-22,Punjab,North,Iron & Steel,1,2444869576,166898079.0,2202451537,90.08,50.14,HIGH_RISK,55,1,circular_trading
3970,Jan-2022,FY2021-22,Punjab,North,Iron & Steel,1,862189612,148044938.0,520016313,60.31,0.52,NORMAL,10,0,NONE
3971,Feb-2022,FY2021-22,Punjab,North,Iron & Steel,1,805960786,137339835.0,456271268,56.61,-5.65,NORMAL,10,0,NONE
3972,Mar-2022,FY2021-22,Punjab,North,Iron & Steel,1,1101741992,191521855.0,625070302,56.73,-5.44,NORMAL,10,0,NONE
3973,Apr-2022,FY2022-23,Punjab,North,Iron & Steel,1,956711607,168498512.0,968499699,101.23,68.72,CRITICAL,70,1,itc_inflation
3974,May-2022,FY2022-23,Punjab,North,Iron & Steel,1,872940749,150663654.0,806302954,92.37,53.94,HIGH_RISK,55,1,itc_inflation
3975,Jun-2022,FY2022-23,Punjab,North,Iron & Steel,1,875901922,144540923.0,481211317,54.94,-8.44,NORMAL,10,0,NONE
3976,Jul-2022,FY2022-23,Punjab,North,Iron & Steel,1,1121682419,183248367.0,588375508,52.45,-12.58,NORMAL,10,0,NONE
3977,Aug-2022,FY2022-23,Punjab,North,Iron & Steel,1,879901339,153289751.0,462743722,52.59,-12.35,NORMAL,10,0,NONE
3978,Sep-2022,FY2022-23,Punjab,North,Iron & Steel,1,930417960,165645148.0,442136559,47.52,-20.8,NORMAL,10,0,NONE
3979,Oct-2022,FY2022-23,Punjab,North,Iron & Steel,1,1109890462,189231538.0,600301614,54.09,-9.86,NORMAL,10,0,NONE
3980,Nov-2022,FY2022-23,Punjab,North,Iron & Steel,1,941876788,168498512.0,539892537,57.32,-4.47,NORMAL,10,0,NONE
3981,Dec-2022,FY2022-23,Punjab,North,Iron & Steel,1,1073186665,188918139.0,557717867,51.97,-13.39,NORMAL,10,0,NONE
3982,Jan-2023,FY2022-23,Punjab,North,Iron & Steel,1,999514030,175463950.0,544075335,54.43,-9.28,NORMAL,10,0,NONE
3983,Feb-2023,FY2022-23,Punjab,North,Iron & Steel,1,870339165,147922025.0,435307297,50.02,-16.64,NORMAL,10,0,NONE
3984,Mar-2023,FY2022-23,Punjab,North,Iron & Steel,1,1027598424,167553774.0,409296170,39.83,-33.62,NORMAL,30,0,NONE
3985,Apr-2023,FY2023-24,Punjab,North,Iron & Steel,1,902509471,150071284.0,399939269,44.31,-26.14,NORMAL,10,0,NONE
3986,May-2023,FY2023-24,Punjab,North,Iron & Steel,1,1226523142,211491757.0,563898006,45.98,-23.37,NORMAL,10,0,NONE
3987,Jun-2023,FY2023-24,Punjab,North,Iron & Steel,1,1074817534,181988977.0,623111988,57.97,-3.38,NORMAL,10,0,NONE
3988,Jul-2023,FY2023-24,Punjab,North,Iron & Steel,1,1252773845,210647177.0,656859899,52.43,-12.61,NORMAL,10,0,NONE
3989,Aug-2023,FY2023-24,Punjab,North,Iron & Steel,1,1260049146,222444493.0,455948357,36.18,-39.69,NORMAL,30,0,NONE
3990,Sep-2023,FY2023-24,Punjab,North,Iron & Steel,1,1264888590,205194382.0,590244809,46.66,-22.23,NORMAL,10,0,NONE
3991,Oct-2023,FY2023-24,Punjab,North,Iron & Steel,1,632413043,178589145.0,525271793,83.06,38.43,MEDIUM_RISK,42,1,sales_suppression
3992,Nov-2023,FY2023-24,Punjab,North,Iron & Steel,1,1067343793,188037515.0,589451504,55.23,-7.96,NORMAL,10,0,NONE
3993,Dec-2023,FY2023-24,Punjab,North,Iron & Steel,1,1248906416,212792550.0,701816533,56.19,-6.34,NORMAL,10,0,NONE
3994,Jan-2024,FY2023-24,Punjab,North,Iron & Steel,1,1049773556,169443250.0,440374917,41.95,-30.08,NORMAL,30,0,NONE
3995,Feb-2024,FY2023-24,Punjab,North,Iron & Steel,1,1014841737,172479209.0,625594278,61.64,2.74,NORMAL,10,0,NONE
3996,Mar-2024,FY2023-24,Punjab,North,Iron & Steel,1,1285760704,225286223.0,784718171,61.03,1.72,NORMAL,10,0,NONE
3997,Apr-2021,FY2021-22,Punjab,North,Textile & Apparel,1,907894944,152629043.0,380607892,41.92,-30.13,NORMAL,30,0,NONE
3998,May-2021,FY2021-22,Punjab,North,Textile & Apparel,1,994885126,176258068.0,457885466,46.02,-23.29,NORMAL,10,0,NONE
3999,Jun-2021,FY2021-22,Punjab,North,Textile & Apparel,1,841188234,143470257.0,504443560,59.97,-0.05,NORMAL,10,0,NONE
4000,Jul-2021,FY2021-22,Punjab,North,Textile & Apparel,1,996160385,175894272.0,333128217,33.44,-44.26,NORMAL,30,0,NONE
4001,Aug-2021,FY2021-22,Punjab,North,Textile & Apparel,1,840716063,136813930.0,310844370,36.97,-38.38,NORMAL,30,0,NONE
4002,Sep-2021,FY2021-22,Punjab,North,Textile & Apparel,1,946173368,162573718.0,500100993,52.86,-11.91,NORMAL,10,0,NONE
4003,Oct-2021,FY2021-22,Punjab,North,Textile & Apparel,1,498413757,137572909.0,448681247,90.02,50.04,HIGH_RISK,55,1,sales_suppression
4004,Nov-2021,FY2021-22,Punjab,North,Textile & Apparel,1,975198860,169745073.0,460891575,47.26,-21.23,NORMAL,10,0,NONE
4005,Dec-2021,FY2021-22,Punjab,North,Textile & Apparel,1,1131193348,201480555.0,588882079,52.06,-13.24,NORMAL,10,0,NONE
4006,Jan-2022,FY2021-22,Punjab,North,Textile & Apparel,1,1026293667,166287355.0,381252432,37.15,-38.09,NORMAL,30,0,NONE
4007,Feb-2022,FY2021-22,Punjab,North,Textile & Apparel,1,880572904,146235353.0,341061664,38.73,-35.45,NORMAL,30,0,NONE
4008,Mar-2022,FY2021-22,Punjab,North,Textile & Apparel,1,1215116651,175894272.0,576846999,47.47,-20.88,NORMAL,10,0,NONE
4009,Apr-2022,FY2022-23,Punjab,North,Textile & Apparel,1,849687653,141088900.0,345680902,40.68,-32.19,NORMAL,30,0,NONE
4010,May-2022,FY2022-23,Punjab,North,Textile & Apparel,1,2483276753,158858331.0,1950212656,78.53,30.89,MEDIUM_RISK,42,1,circular_trading
4011,Jun-2022,FY2022-23,Punjab,North,Textile & Apparel,1,3512056527,177534626.0,3100522941,88.28,47.14,HIGH_RISK,55,1,circular_trading
4012,Jul-2022,FY2022-23,Punjab,North,Textile & Apparel,1,1008308621,172499933.0,577125091,57.24,-4.61,NORMAL,10,0,NONE
4013,Aug-2022,FY2022-23,Punjab,North,Textile & Apparel,1,917388956,155925173.0,280026419,30.52,-49.13,NORMAL,30,0,NONE
4014,Sep-2022,FY2022-23,Punjab,North,Textile & Apparel,1,1065609206,171591386.0,395605996,37.12,-38.13,NORMAL,30,0,NONE
4015,Oct-2022,FY2022-23,Punjab,North,Textile & Apparel,1,981317600,158918555.0,409021695,41.68,-30.53,NORMAL,30,0,NONE
4016,Nov-2022,FY2022-23,Punjab,North,Textile & Apparel,1,1136059154,194251809.0,647208292,56.97,-5.05,NORMAL,10,0,NONE
4017,Dec-2022,FY2022-23,Punjab,North,Textile & Apparel,1,1202669024,213359031.0,689123330,57.3,-4.5,NORMAL,10,0,NONE
4018,Jan-2023,FY2022-23,Punjab,North,Textile & Apparel,1,972173975,168598086.0,490190337,50.42,-15.96,NORMAL,10,0,NONE
4019,Feb-2023,FY2022-23,Punjab,North,Textile & Apparel,1,1047006088,182615936.0,435618615,41.61,-30.66,NORMAL,30,0,NONE
4020,Mar-2023,FY2022-23,Punjab,North,Textile & Apparel,1,1074024186,184334676.0,441756855,41.13,-31.45,NORMAL,30,0,NONE
4021,Apr-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1067972506,186623909.0,381770377,35.75,-40.42,NORMAL,30,0,NONE
4022,May-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1280985094,219569346.0,1320144970,103.06,71.76,CRITICAL,70,1,itc_inflation
4023,Jun-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1014148419,177308559.0,422576533,41.67,-30.55,NORMAL,30,0,NONE
4024,Jul-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1027695485,181440548.0,511376082,49.76,-17.07,NORMAL,10,0,NONE
4025,Aug-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1168274682,195894754.0,415267449,35.55,-40.76,NORMAL,30,0,NONE
4026,Sep-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1161023928,198348303.0,648454524,55.85,-6.91,NORMAL,10,0,NONE
4027,Oct-2023,FY2023-24,Punjab,North,Textile & Apparel,1,998601861,166601123.0,576012611,57.68,-3.86,NORMAL,10,0,NONE
4028,Nov-2023,FY2023-24,Punjab,North,Textile & Apparel,1,960714670,158120087.0,352031630,36.64,-38.93,NORMAL,30,0,NONE
4029,Dec-2023,FY2023-24,Punjab,North,Textile & Apparel,1,1228444985,206298435.0,474414276,38.62,-35.63,NORMAL,30,0,NONE
4030,Jan-2024,FY2023-24,Punjab,North,Textile & Apparel,1,1244515412,219771714.0,630642663,50.67,-15.54,NORMAL,10,0,NONE
4031,Feb-2024,FY2023-24,Punjab,North,Textile & Apparel,1,826364581,213131000.0,484168458,58.59,-2.35,NORMAL,10,1,sales_suppression
4032,Mar-2024,FY2023-24,Punjab,North,Textile & Apparel,1,1193199425,204830561.0,485586876,40.7,-32.17,NORMAL,30,0,NONE
4033,Apr-2021,FY2021-22,Punjab,North,Construction,1,893601142,153559534.0,335201689,37.51,-37.48,NORMAL,30,0,NONE
4034,May-2021,FY2021-22,Punjab,North,Construction,1,581544848,152333361.0,359901080,61.89,3.15,NORMAL,10,1,sales_suppression
4035,Jun-2021,FY2021-22,Punjab,North,Construction,1,464916752,160866101.0,195864328,42.13,-29.79,NORMAL,10,1,sales_suppression
4036,Jul-2021,FY2021-22,Punjab,North,Construction,1,2655547447,136712219.0,2436789557,91.76,52.94,HIGH_RISK,55,1,circular_trading
4037,Aug-2021,FY2021-22,Punjab,North,Construction,1,780659345,133261307.0,357979835,45.86,-23.57,NORMAL,10,0,NONE
4038,Sep-2021,FY2021-22,Punjab,North,Construction,1,835331646,146714272.0,288639053,34.55,-42.41,NORMAL,30,0,NONE
4039,Oct-2021,FY2021-22,Punjab,North,Construction,1,769544996,128687319.0,215554883,28.01,-53.32,NORMAL,30,0,NONE
4040,Nov-2021,FY2021-22,Punjab,North,Construction,1,780313087,133266294.0,345552761,44.28,-26.19,NORMAL,10,0,NONE
4041,Dec-2021,FY2021-22,Punjab,North,Construction,1,964253831,161767260.0,361455528,37.49,-37.52,NORMAL,30,0,NONE
4042,Jan-2022,FY2021-22,Punjab,North,Construction,1,1021213835,164944587.0,288983858,28.3,-52.84,NORMAL,30,0,NONE
4043,Feb-2022,FY2021-22,Punjab,North,Construction,1,486497366,153755625.0,324501196,66.7,11.17,MEDIUM_RISK,22,1,sales_suppression
4044,Mar-2022,FY2021-22,Punjab,North,Construction,1,908304147,149620157.0,370808937,40.82,-31.96,NORMAL,30,0,NONE
4045,Apr-2022,FY2022-23,Punjab,North,Construction,1,918132094,149936979.0,310719810,33.84,-43.6,NORMAL,30,0,NONE
4046,May-2022,FY2022-23,Punjab,North,Construction,1,1151319688,185384433.0,200026336,17.37,-71.04,NORMAL,30,0,NONE
4047,Jun-2022,FY2022-23,Punjab,North,Construction,1,1032777814,180243585.0,270284267,26.17,-56.38,NORMAL,30,0,NONE
4048,Jul-2022,FY2022-23,Punjab,North,Construction,1,1127730592,185507622.0,227379660,20.16,-66.4,NORMAL,30,0,NONE
4049,Aug-2022,FY2022-23,Punjab,North,Construction,1,1006861517,177615392.0,473924762,47.07,-21.55,NORMAL,10,0,NONE
4050,Sep-2022,FY2022-23,Punjab,North,Construction,1,1092271219,186069101.0,299296902,27.4,-54.33,NORMAL,30,0,NONE
4051,Oct-2022,FY2022-23,Punjab,North,Construction,1,1149225635,196751972.0,357188879,31.08,-48.2,NORMAL,30,0,NONE
4052,Nov-2022,FY2022-23,Punjab,North,Construction,1,934758013,153872147.0,450571834,48.2,-19.66,NORMAL,10,0,NONE
4053,Dec-2022,FY2022-23,Punjab,North,Construction,1,1115916745,192494499.0,482423540,43.23,-27.95,NORMAL,10,0,NONE
4054,Jan-2023,FY2022-23,Punjab,North,Construction,1,1037320791,171610031.0,267452768,25.78,-57.03,NORMAL,30,0,NONE
4055,Feb-2023,FY2022-23,Punjab,North,Construction,1,1100513040,181450935.0,508661768,46.22,-22.97,NORMAL,10,0,NONE
4056,Mar-2023,FY2022-23,Punjab,North,Construction,1,1262269299,217727030.0,351286087,27.83,-53.62,NORMAL,30,0,NONE
4057,Apr-2023,FY2023-24,Punjab,North,Construction,1,3714399630,156728872.0,3343148372,90.01,50.01,HIGH_RISK,55,1,circular_trading
4058,May-2023,FY2023-24,Punjab,North,Construction,1,1252152719,209804310.0,390314406,31.17,-48.05,NORMAL,30,0,NONE
4059,Jun-2023,FY2023-24,Punjab,North,Construction,1,1001518923,160833475.0,315252739,31.48,-47.54,NORMAL,30,0,NONE
4060,Jul-2023,FY2023-24,Punjab,North,Construction,1,963070035,168807747.0,428598764,44.5,-25.83,NORMAL,10,0,NONE
4061,Aug-2023,FY2023-24,Punjab,North,Construction,1,1182075481,194144844.0,446089120,37.74,-37.1,NORMAL,30,0,NONE
4062,Sep-2023,FY2023-24,Punjab,North,Construction,1,1192817847,196190129.0,380335579,31.89,-46.86,NORMAL,30,0,NONE
4063,Oct-2023,FY2023-24,Punjab,North,Construction,1,1138578661,188240560.0,538831591,47.32,-21.13,NORMAL,10,0,NONE
4064,Nov-2023,FY2023-24,Punjab,North,Construction,1,976121092,162143904.0,335738823,34.4,-42.67,NORMAL,30,0,NONE
4065,Dec-2023,FY2023-24,Punjab,North,Construction,1,1243310560,207513041.0,276113633,22.21,-62.99,NORMAL,30,0,NONE
4066,Jan-2024,FY2023-24,Punjab,North,Construction,1,1272109289,215478467.0,366984848,28.85,-51.92,NORMAL,30,0,NONE
4067,Feb-2024,FY2023-24,Punjab,North,Construction,1,1049793097,168760147.0,368945429,35.14,-41.43,NORMAL,30,0,NONE
4068,Mar-2024,FY2023-24,Punjab,North,Construction,1,1157690593,168760147.0,334538714,28.9,-51.84,NORMAL,30,0,NONE
4069,Apr-2021,FY2021-22,Punjab,North,Chemicals,1,702334327,116257477.0,325091087,46.29,-22.85,NORMAL,10,0,NONE
4070,May-2021,FY2021-22,Punjab,North,Chemicals,1,930252712,156179440.0,477625592,51.34,-14.43,NORMAL,10,0,NONE
4071,Jun-2021,FY2021-22,Punjab,North,Chemicals,1,2808791167,147729570.0,2436708256,86.75,44.59,HIGH_RISK,55,1,circular_trading
4072,Jul-2021,FY2021-22,Punjab,North,Chemicals,1,897410798,157860121.0,403128791,44.92,-25.13,NORMAL,10,0,NONE
4073,Aug-2021,FY2021-22,Punjab,North,Chemicals,1,894810983,158240896.0,403247868,45.07,-24.89,NORMAL,10,0,NONE
4074,Sep-2021,FY2021-22,Punjab,North,Chemicals,1,977523173,171306365.0,485436245,49.66,-17.23,NORMAL,10,0,NONE
4075,Oct-2021,FY2021-22,Punjab,North,Chemicals,1,3453244243,156939963.0,2998674326,86.84,44.73,HIGH_RISK,55,1,circular_trading
4076,Nov-2021,FY2021-22,Punjab,North,Chemicals,1,850406955,138698992.0,381434128,44.85,-25.24,NORMAL,10,0,NONE
4077,Dec-2021,FY2021-22,Punjab,North,Chemicals,1,1037988292,178125824.0,574531854,55.35,-7.75,NORMAL,10,0,NONE
4078,Jan-2022,FY2021-22,Punjab,North,Chemicals,1,772096889,129952538.0,311813242,40.39,-32.69,NORMAL,30,0,NONE
4079,Feb-2022,FY2021-22,Punjab,North,Chemicals,1,912459007,178737146.0,842168437,92.3,53.83,HIGH_RISK,55,1,itc_inflation
4080,Mar-2022,FY2021-22,Punjab,North,Chemicals,1,953607680,159342780.0,458137974,48.04,-19.93,NORMAL,10,0,NONE
4081,Apr-2022,FY2022-23,Punjab,North,Chemicals,1,1010432719,179091334.0,545173342,53.95,-10.08,NORMAL,10,0,NONE
4082,May-2022,FY2022-23,Punjab,North,Chemicals,1,702569386,189232248.0,452593943,64.42,7.37,NORMAL,10,1,sales_suppression
4083,Jun-2022,FY2022-23,Punjab,North,Chemicals,1,1010940146,178382958.0,487897058,48.26,-19.56,NORMAL,10,0,NONE
4084,Jul-2022,FY2022-23,Punjab,North,Chemicals,1,1158148275,191764760.0,607685998,52.47,-12.55,NORMAL,10,0,NONE
4085,Aug-2022,FY2022-23,Punjab,North,Chemicals,1,912070828,178737146.0,416602628,45.68,-23.87,NORMAL,10,0,NONE
4086,Sep-2022,FY2022-23,Punjab,North,Chemicals,1,673274056,189171545.0,532890369,79.15,31.92,MEDIUM_RISK,42,1,sales_suppression
4087,Oct-2022,FY2022-23,Punjab,North,Chemicals,1,1020987047,175813617.0,466924808,45.73,-23.78,NORMAL,10,0,NONE
4088,Nov-2022,FY2022-23,Punjab,North,Chemicals,1,906065830,149569677.0,959122767,105.86,76.43,CRITICAL,70,1,itc_inflation
4089,Dec-2022,FY2022-23,Punjab,North,Chemicals,1,1210345211,208126547.0,1421750753,117.47,95.78,CRITICAL,70,1,itc_inflation
4090,Jan-2023,FY2022-23,Punjab,North,Chemicals,1,1050749326,182971629.0,461837299,43.95,-26.74,NORMAL,10,0,NONE
4091,Feb-2023,FY2022-23,Punjab,North,Chemicals,1,1075300359,185501835.0,632672342,58.84,-1.94,NORMAL,10,0,NONE
4092,Mar-2023,FY2022-23,Punjab,North,Chemicals,1,1082812940,183664483.0,579340756,53.5,-10.83,NORMAL,10,0,NONE
4093,Apr-2023,FY2023-24,Punjab,North,Chemicals,1,989708690,162686647.0,479693387,48.47,-19.22,NORMAL,10,0,NONE
4094,May-2023,FY2023-24,Punjab,North,Chemicals,1,3521135759,178737146.0,3148133452,89.41,49.01,HIGH_RISK,55,1,circular_trading
4095,Jun-2023,FY2023-24,Punjab,North,Chemicals,1,1090259973,192386909.0,669399382,61.4,2.33,NORMAL,10,0,NONE
4096,Jul-2023,FY2023-24,Punjab,North,Chemicals,1,1194101573,178737146.0,537076207,44.98,-25.04,NORMAL,10,0,NONE
4097,Aug-2023,FY2023-24,Punjab,North,Chemicals,1,997326635,170652799.0,432729092,43.39,-27.69,NORMAL,10,0,NONE
4098,Sep-2023,FY2023-24,Punjab,North,Chemicals,1,1120947146,196259998.0,1419845884,126.66,111.11,CRITICAL,70,1,itc_inflation
4099,Oct-2023,FY2023-24,Punjab,North,Chemicals,1,1165692332,192827951.0,558155754,47.88,-20.2,NORMAL,10,0,NONE
4100,Nov-2023,FY2023-24,Punjab,North,Chemicals,1,1275561441,226090838.0,689834200,54.08,-9.87,NORMAL,10,0,NONE
4101,Dec-2023,FY2023-24,Punjab,North,Chemicals,1,1095232482,181876498.0,559111205,51.05,-14.92,NORMAL,10,0,NONE
4102,Jan-2024,FY2023-24,Punjab,North,Chemicals,1,1119831061,190790181.0,998490467,89.16,48.61,HIGH_RISK,55,1,itc_inflation
4103,Feb-2024,FY2023-24,Punjab,North,Chemicals,1,1201219836,195584565.0,597596533,49.75,-17.08,NORMAL,10,0,NONE
4104,Mar-2024,FY2023-24,Punjab,North,Chemicals,1,1181657619,202651026.0,620416047,52.5,-12.49,NORMAL,10,0,NONE
4105,Apr-2021,FY2021-22,Punjab,North,Electronics,0,843882388,140484341.0,289932439,34.36,-42.74,NORMAL,20,0,NONE
4106,May-2021,FY2021-22,Punjab,North,Electronics,0,1034770383,179717994.0,471123519,45.53,-24.12,NORMAL,0,0,NONE
4107,Jun-2021,FY2021-22,Punjab,North,Electronics,0,930883043,156219549.0,326268002,35.05,-41.58,NORMAL,20,0,NONE
4108,Jul-2021,FY2021-22,Punjab,North,Electronics,0,772793507,129297313.0,364643605,47.19,-21.36,NORMAL,0,0,NONE
4109,Aug-2021,FY2021-22,Punjab,North,Electronics,0,1016229821,177744354.0,385457981,37.93,-36.78,NORMAL,20,0,NONE
4110,Sep-2021,FY2021-22,Punjab,North,Electronics,0,845214562,144184848.0,323961911,38.33,-36.12,NORMAL,20,0,NONE
4111,Oct-2021,FY2021-22,Punjab,North,Electronics,0,912065785,154180569.0,343337512,37.64,-37.26,NORMAL,20,0,NONE
4112,Nov-2021,FY2021-22,Punjab,North,Electronics,0,976157421,159460967.0,460405746,47.17,-21.39,NORMAL,0,0,NONE
4113,Dec-2021,FY2021-22,Punjab,North,Electronics,0,1073938374,184876968.0,441376405,41.1,-31.5,NORMAL,20,0,NONE
4114,Jan-2022,FY2021-22,Punjab,North,Electronics,0,945090414,152760962.0,481523385,50.95,-15.08,NORMAL,0,0,NONE
